St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
O,MUSIC 398,,,IR/,,1.00 ,N,,,,Staff
O,NEURO 298,,,IS/Aphasia,,1.00 ,N,,,,"Loebach, Jeremy"
O,NEURO 298,A,,IS/Embodied Neuroscience,,1.00 ,N,WRI,,,"Loebach, Jeremy"
O,NEURO 298,B,,IS/Envir Toxins & Alcohol,,1.00 ,N,WRI,,,"Dickinson, Shelly D."
O,NEURO 398,,,IR/Alc & Caffeine Reward,,1.00 ,N,,,,"Dickinson, Shelly D."
C,NORW 111,A,,Beginning Norwegian I,,1.00 ,N,,MWF 0800-0855,TOH 108,"Osterberg, Rennesa E."
C,NORW 111,B,,Beginning Norwegian I,,1.00 ,N,,MWF 0905-1000,TOH 108,"Osterberg, Rennesa E."
C,NORW 111,C,,Beginning Norwegian I,,1.00 ,N,,MWF 1045-1140,TOH 108,"Lie, Kari"
C,NORW 111,D,,Beginning Norwegian I,,1.00 ,N,,MWF 1150-1245PM,TOH 108,"Lie, Kari"
C,NORW 111,E,,Beginning Norwegian I,,1.00 ,N,,MWF 1255-0150PM,TOH 108,"Haerter, Christine L."
O,NORW 231,A,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 0800-0855,TOH 312,"Homstad, Torild"
C,NORW 231,B,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 0905-1000,TOH 312,"Haerter, Christine L."
C,NORW 231,C,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 1045-1140,TOH 312,"Haerter, Christine L."
C,NORW 231,D,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 1150-1245PM,TOH 312,"Osterberg, Rennesa E."
C,NORW 231,E,,Intermed Norwegian I,,1.00 ,N,FOL-N,MWF 0200-0255PM,TOH 312,"O'Leary, Margaret H."
O,NORW 253,,,Advanced Conv & Comp,,1.00 ,N,FOL-N ORC,T 1145-0110PM Th 1245-0205PM,TOH 312 TOH 312,"O'Leary, Margaret H."
C,NORW 282,,,Ibsen Prerequisite: Completion of BTS-T requirement or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN WRI,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Zempel, Solveig"
C,NORW 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NORW 298,,,IS/,,1.00 ,N,,,,Staff
O,NORW 371,,,Norsk Lit Til 1890,,1.00 ,N,ALS-L FOL-N WRI,MWF 1255-0150PM,TOH 302,"Zempel, Solveig"
C,NORW 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NORW 398,,,IR/Norsk Lit Saga - 1890,,1.00 ,N,,,,"Zempel, Solveig"
C,NURS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NURS 298,,,IS/,,1.00 ,N,,,,Staff
O,NURS 302,,,Healthcare Issues Open to Nursing majors only.,,1.00 ,N,HBS WRI,MWF 0200-0255PM,HH 301,"MacNaughton, Neil Kunerth, Laurie S. Kuehn, Mary"
O,NURS 304,,,Nursing Concepts,,1.00 ,N,,W 0800-0855 W 0905-1000 W 1045-1140,HH 301 HH 301 HH 301,"MacNaughton, Neil Neal, Diana"
O,NURS 306,,,Health Assessment Students in Nursing 306 must also register for lab Nursing 306L.,,1.00 ,N,,M 0800-0855 M 0905-1000 M 1045-1140,HH 301 HH 301 HH 301,"Austin, Carol H."
O,NURS 306,,L,Health Assessment Lab Nursing 306L Health Assessment Lab will meet TTh 700 a.m.-3:00 p.m. in HH 215.,,0.00 ,N,,,,"Austin, Carol H."
O,NURS 308,,,Adult Health I Nursing 308 Adult Health I will also meet T-F 700 a.m.-12:30 p.m. in HH 215.,,1.00 ,N,ORC,F 0800-0855 F 0905-1000 F 1045-1140,HH 301 HH 301 HH 301,"Austin, Carol H. MacNaughton, Neil"
O,NURS 386,,,Perinatal Health Nursing 386 Perinatal Health will also meet TTh 700 a.m.-3:30 p.m. in HH 301.,,1.00 ,N,,MWF 1150-1245PM,HH 301,"Glazebrook, Rita"
O,NURS 388,,,Community Health Nursing 388 Community Health will also meet TTh 700 a.m.-3:30 p.m. in HH 301.,,1.00 ,N,,MWF 1255-0150PM,HH 301,"Kuehn, Mary"
C,NURS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NURS 398,,,IR/,,1.00 ,N,,,,Staff
C,PHIL 118,A,,Making of Modern Mind Open to sophomores and first-year students only. This course has class-year limits.,,1.00 ,N,HWC,MWF 0905-1000,HH 516,"Cunningham, Arthur"
C,PHIL 118,B,,Making of Modern Mind Open to sophomores and first-year students only. This course has class-year limits.,,1.00 ,N,HWC,MWF 1045-1140,HH 516,"Cunningham, Arthur"
O,PHIL 119,A,,Moral Psychology Open to sophomores and first-year students only. This course has class-year limits.,,1.00 ,N,HBS,MWF 0800-0855,HH 322,"Grenberg, Jeanine"
C,PHIL 119,B,,Moral Psychology Open to sophomores and first-year students only. This course has class-year limits.,,1.00 ,N,HBS,MWF 0905-1000,HH 322,"Grenberg, Jeanine"
O,PHIL 231,,,Philosophy of Mind,,1.00 ,N,HBS,MWF 0200-0255PM,RML 515,"Munoz-Hutchinson, Danny"
C,PHIL 235,,,Ancient Western,,1.00 ,N,HWC WRI,MWF 1150-1245PM,RNS 435,"Munoz-Hutchinson, Danny"
C,PHIL 241,A,,Philosophical Theology,,1.00 ,N,BTS-T WRI,T 0935-1100 Th 0930-1050,TB 227 TB 227,"Rudd, Anthony J."
C,PHIL 241,B,,Philosophical Theology,,1.00 ,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,HH 307 HH 307,"Rudd, Anthony J."
O,PHIL 243,,,Aesthetics,,1.00 ,N,ALS-A,MWF 1045-1140,RML 421,"Harper, Vicki L."
C,PHIL 250,,,Biomedical Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN,MWF 0800-0855,HH 413,"Gervais, Karen"
C,PHIL 252,,,Ethics/The Good Life Prerequisite: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN WRI,MWF 1255-0150PM,RNS 290,"Harper, Vicki L."
C,PHIL 254,A,,Law/Politics/Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN,T 1145-0110PM Th 1245-0205PM,RNS 190 RNS 190,"Fuerstein, Michael"
C,PHIL 254,B,,Law/Politics/Morality Prerequisite: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN,T 0120-0245PM Th 0215-0335PM,RNS 190 RNS 190,"Fuerstein, Michael"
C,PHIL 278,,,Moral Theory Prerequisite: Completion of BTS-T or permission of instructor. Primarily for Philosophy majors.,,1.00 ,N,EIN WRI,T 0935-1100 Th 0930-1050,BMC 109 BMC 109,"Fuerstein, Michael"
C,PHIL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 298,,,IS/,,1.00 ,N,,,,Staff
C,PHIL 372,,,"Sem: Metaphysics Prerequisites: Two courses in Philosophy, one of which must be either Phil 235 or 236.",,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 516 HH 516,"Swain, Corliss"
C,PHIL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 398,,,IR/Virtue Ethics,,1.00 ,N,,,,"Rudd, Anthony J."
O,PHIL 398,A,,IR/Space in Antiquity,,1.00 ,N,,,,"Munoz-Hutchinson, Danny"
O,PHYS 123,,,Geophysics,,1.00 ,N,IST,MWF 1045-1140,RNS 208,"Jacobel, Robert"
C,PHYS 124,A,,"Principles Physics I Students in Physics 124A must also register for one lab Physics 124AL, BL, CL, DL, EL, or FL.",,1.00 ,N,SED,MWF 0800-0855,RNS 210,"Demas, James"
O,PHYS 124,B,,"Principles Physics I Students in Physics 124B must also register for one lab Physics 124AL, BL, CL, DL, EL, or FL.",,1.00 ,N,SED,MWF 1150-1245PM,RNS 210,"Martsberger, Carolyn M."
C,PHYS 124,A,L,Prin Physics I/Lab,,0.00 ,N,,M 1255-0325PM,RNS 292,"Demas, James"
C,PHYS 124,B,L,Prin Physics I/Lab,,0.00 ,N,,T 1145-0215PM,RNS 292,"Demas, James"
C,PHYS 124,C,L,Prin Physics I/Lab,,0.00 ,N,,T 0230-0500PM,RNS 292,"Martsberger, Carolyn M."
C,PHYS 124,D,L,Prin Physics I/Lab,,0.00 ,N,,Th 0820-1050,RNS 292,"Martsberger, Carolyn M."
C,PHYS 124,E,L,Prin Physics I/Lab,,0.00 ,N,,Th 0215-0445PM,RNS 292,"Demas, James"
C,PHYS 124,F,L,Prin Physics I/Lab,,0.00 ,N,,F 1255-0325PM,RNS 292,"Martsberger, Carolyn M."
O,PHYS 130,A,,"Analytical I Students in Physics 130 must also register for one lab Physics 130 AL, BL, CL, or DL.",,1.00 ,N,IST SED,MWF 0905-1000 T 0830-0925 Th 0825-0920,RNS 208 RNS 210 RNS 210,"Engbrecht, Jason J."
O,PHYS 130,B,,"Analytical I Students in Physics 130 must also register for on lab Physics 130 AL, BL, CL, or DL.",,1.00 ,N,IST SED,MWF 1045-1140 T 1005-1100 Th 0955-1050,RNS 210 RNS 210 RNS 210,"Engbrecht, Jason J."
O,PHYS 130,A,L,Analytical I Lab,,0.00 ,N,,M 1255-0325PM,RNS 293,"Dahl, David"
O,PHYS 130,B,L,Analytical I Lab,,0.00 ,N,,T 1145-0215PM,RNS 293,"Reisetter, Angela"
C,PHYS 130,C,L,Analytical I Lab,,0.00 ,N,,T 0215-0445PM,RNS 293,"Dahl, David"
O,PHYS 232,,,Analytical III Students in Physics 232 must also register for lab 232 AL or BL.,,1.00 ,N,IST SED,MWF 0905-1000,RNS 210,"Reisetter, Angela"
O,PHYS 232,A,L,Analytical III Lab,,0.00 ,N,,Th 1245-0315PM,RNS 293,"Reisetter, Angela"
O,PHYS 232,B,L,Analytical III Lab,,0.00 ,N,,F 0200-0430PM,RNS 293,"Reisetter, Angela"
C,PHYS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 298,,,IS/,,1.00 ,N,,,,Staff
O,PHYS 374,A,,Classical Mechanics,,1.00 ,N,,MWF 0800-0855,RNS 208,"Dahl, David"
C,PHYS 374,B,,Classical Mechanics,,1.00 ,N,,MWF 1150-1245PM,RNS 208,"Dahl, David"
O,PHYS 376,A,,Quantum Mechanics,,1.00 ,N,,MWF 0800-0855,RNS 297,"Nitz, David"
C,PHYS 376,B,,Quantum Mechanics,,1.00 ,N,,MWF 1045-1140,RNS 297,"Nitz, David"
C,PHYS 386,A,L,Adv Physics Lab (376),,0.25 ,N,,M 0200-0500PM,RNS 298,"Nitz, David"
C,PHYS 386,B,L,Adv Physics Lab (376),,0.25 ,N,,T 1145-0245PM,RNS 298,"Nitz, David"
O,PHYS 386,C,L,Adv Physics Lab (376),,0.25 ,N,,Th 0215-0515PM,RNS 298,"Nitz, David"
O,PHYS 392,A,T,Top: General Relativity,1 ,0.50 ,N,,T 0935-1100 Th 0930-1050,RNS 284 RNS 284,"Dahl, David"
O,PHYS 392,B,T,Top: Cosmology,2 ,0.50 ,N,,T 0935-1100 Th 0930-1050,RNS 298 RNS 298,"Reisetter, Angela"
C,PHYS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHYS 398,,,IR/Robotics,,1.00 ,N,,,,"Engbrecht, Jason J."
O,PSCI 111,A,,American Politics This course has class year limits.,,1.00 ,N,HBS MCD,MWF 0800-0855,HH 501,"Hendriks, Henriet"
C,PSCI 111,B,,American Politics This course has class year limits.,,1.00 ,N,HBS MCD,MWF 0905-1000,HH 501,"Hendriks, Henriet"
C,PSCI 113,A,,Intro: Pol Theory This course has class year limits.,,1.00 ,N,HWC ORC,MWF 0905-1000,HH 317,"Casson, Douglas J."
C,PSCI 113,B,,Intro: Pol Theory This course has class year limits.,,1.00 ,N,HWC ORC,MWF 1045-1140,HH 317,"Casson, Douglas J."
C,PSCI 121,A,,Intl Relations,,1.00 ,N,HBS,MWF 1045-1140,HH 413,"Tegtmeyer Pak, Katherine S."
O,PSCI 121,B,,Intl Relations,,1.00 ,N,HBS,MWF 1150-1245PM,HH 413,"Tegtmeyer Pak, Katherine S."
C,PSCI 220,,,Analyzing Politics,,1.00 ,N,,MWF 1255-0150PM,RNS 435,"Hendriks, Henriet"
O,PSCI 246,,,Intro to Publ Policy,,1.00 ,N,,MWF 1255-0150PM,RNS 297,"Udani, Adriano"
O,PSCI 252,,,Politics & Developmnt,,1.00 ,N,HBS MCG,T 0800-0925 Th 0800-0920,HH 413 HH 413,"Thalhammer, Kristina"
O,PSCI 264,,,Latin Am Politics,,1.00 ,N,MCG,T 0120-0245PM Th 0215-0335PM,HH 317 HH 317,"Thalhammer, Kristina"
C,PSCI 278,,,Ambition and Leadership Prerequisite: Completion of BTS-T requirement or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN,MWF 0200-0255PM,RNS 390,"Casson, Douglas J."
C,PSCI 282,,,Russian/Eurasian Politics,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,HH 514 HH 514,"Dale, J. Patrick"
O,PSCI 282,,F,FLC - Russian,,0.25 ,N,,,,"Dale, J. Patrick"
C,PSCI 294,,,Academic Internship,,1.00 ,Y,,,,"Lott, Anthony"
C,PSCI 294,A,,Academic Internship,,1.00 ,Y,,,,"Casson, Douglas J."
O,PSCI 298,,,IS/,,1.00 ,N,,,,Staff
C,PSCI 321,,S,Sem: Intl Relations,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,TOH 200 TOH 200,"Lott, Anthony"
C,PSCI 350,,,Immigration/Citizenship,,1.00 ,N,WRI,M 0700-1000PM,HH 514,"Tegtmeyer Pak, Katherine S."
C,PSCI 382,,,Geopolitics Eurasian Ener,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 516 HH 516,"Dale, J. Patrick"
C,PSCI 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PSCI 398,,,IR/Ethnopolitics-Caucasus,,1.00 ,N,,,,"Dale, J. Patrick"
C,PSYCH 125,A,,Principles: Psych,,1.00 ,N,HBS IST,MWF 0905-1000,RNS 150,"Ori_a, M. Minda"
C,PSYCH 125,B,,Principles: Psych,,1.00 ,N,HBS IST,T 0935-1100 Th 0930-1050,RNS 150 RNS 150,"Loebach, Jeremy"
C,PSYCH 125,C,,Principles: Psych,,1.00 ,N,HBS IST,T 1145-0110PM Th 1245-0205PM,RNS 150 RNS 150,"Huff, Charles"
C,PSYCH 130,,,History and Methods Students in Psych 130 must also register for lab Psych 130 L.,,1.00 ,N,,MWF 1255-0150PM,RNS 310,"Sherman, Bonnie"
C,PSYCH 130,,L,History and Methods Lab,,0.00 ,N,,M 0200-0500PM,RNS 240,"Sherman, Bonnie"
C,PSYCH 230,A,,Research Methods,,1.00 ,N,WRI,MWF 1255-0150PM,RNS 131,"Gross, Dana"
C,PSYCH 230,B,,Research Methods,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,RNS 131 RNS 131,"Huff, Charles"
C,PSYCH 235,,,Sensation/Perception Students in Psych 235 must also register for lab Psych 235 L.,,1.00 ,N,SED,MWF 1045-1140,RNS 206,"Sherman, Bonnie"
C,PSYCH 235,,L,Sensation/Perception Lab,,0.00 ,N,,T 1145-0245PM,RNS 240,"Sherman, Bonnie"
C,PSYCH 238,,,Biopsychology,,1.00 ,N,IST,MWF 1150-1245PM,RNS 190,"Loebach, Jeremy"
C,PSYCH 241,A,,Developmental Psych,,1.00 ,N,HBS,T 0800-0925 Th 0800-0920,RNS 290 RNS 290,"Cho, Grace E."
C,PSYCH 241,B,,Developmental Psych,,1.00 ,N,HBS,T 0935-1100 Th 0930-1050,RNS 290 RNS 290,"Cho, Grace E."
C,PSYCH 244,A,,Psych of Personality,,1.00 ,N,HBS,MWF 0800-0855,RNS 190,"McMillan, Donna"
C,PSYCH 244,B,,Psych of Personality,,1.00 ,N,HBS,MWF 0905-1000,RNS 190,"McMillan, Donna"
C,PSYCH 247,A,,Psychopathology,,1.00 ,N,HBS,T 1145-0110PM Th 1245-0205PM,RNS 208 RNS 208,"Anderson, Deborah"
O,PSYCH 247,B,,Psychopathology,,1.00 ,N,HBS,T 0120-0245PM Th 0215-0335PM,RNS 290 RNS 290,"Anderson, Deborah"
O,PSYCH 250,,,Indust/Organizations,,1.00 ,N,,Th 0700-1000PM,RNS 208,"Fischer, Christopher"
C,PSYCH 294,,,Academic Internship,,0.50 ,Y,,,,"Ori_a, M. Minda"
O,PSYCH 298,,,IS/,,1.00 ,N,,,,Staff
O,PSYCH 298,A,,IS/Teens as Parents,,1.00 ,N,,,,"Gross, Dana"
O,PSYCH 298,B,,IS/Psych of Synesthetes,,1.00 ,N,,,,"Sherman, Bonnie"
O,PSYCH 298,C,,IS/Failings of Exemplars,,1.00 ,N,,,,"Huff, Charles"
O,PSYCH 298,D,,IS/Stress and Coping,,1.00 ,N,WRI,,,"Ori_a, M. Minda"
C,PSYCH 338,,,Neurobio/Psychopathol,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 124 RNS 124,"Dickinson, Shelly D."
O,PSYCH 341,,,Infant Development,,1.00 ,N,,MWF 1045-1140,RNS 124,"Gross, Dana"
C,PSYCH 378,,,Health Psychology,,1.00 ,N,ORC,MWF 1150-1245PM,RNS 124,"Anderson, Deborah"
C,PSYCH 390,A,S,Sem:Intimate Relationship This course does not fulfill the ORC requirement.,,1.00 ,N,,MWF 0800-0855,RNS 124,"Ori_a, M. Minda"
C,PSYCH 390,B,S,Sem: Preceptors Permission of instructor required. Not open during web registration.,,1.00 ,N,ORC,WF 0200-0325PM,RNS 240,"Sherman, Bonnie"
C,PSYCH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
C,PSYCH 396,,,Research: Emotional Dev,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 124 RNS 124,"Cho, Grace E."
O,PSYCH 398,,,IR/Moral Diversity,,1.00 ,N,,,,"Huff, Charles"
O,PSYCH 398,A,,IR/Epidemiology,,1.00 ,N,,,,"Anderson, Deborah"
O,PSYCH 398,B,,IR/Couple Attachment,,1.00 ,N,,,,"Ori_a, M. Minda"
O,PSYCH 398,C,,IR/Epidemiology,,1.00 ,N,,,,"Anderson, Deborah"
O,PSYCH 398,D,,IR/Child Nutrition,,1.00 ,N,,,,"Gross, Dana"
O,PSYCH 398,E,,IR/Failing Moral Exemplar,,1.00 ,N,,,,"Huff, Charles"
O,PSYCH 398,F,,IR/Moral Failings,,1.00 ,N,WRI,,,"Huff, Charles"
O,PSYCH 398,G,,IR/Alcohol and Dopamine,,1.00 ,N,,,,"Dickinson, Shelly D."
O,PSYCH 398,H,,IR/Achievement Motivation,,1.00 ,N,WRI,,,"Cho, Grace E."
C,REL 121,A,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0800-0855,BMC 101,"Lagerquist, L. DeAne"
C,REL 121,B,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0800-0855,BMC 102,"Odell, Margaret"
C,REL 121,C,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,BMC 101,"Lagerquist, L. DeAne"
C,REL 121,D,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0905-1000,BMC 102,"Odell, Margaret"
C,REL 121,E,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,BMC 102,"Booth, David"
C,REL 121,F,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1045-1140,BMC 109,"Wilson, Charles"
C,REL 121,G,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,BMC 102,"Booth, David"
C,REL 121,H,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1150-1245PM,BMC 109,"Wilson, Charles"
C,REL 121,I,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 1255-0150PM,BMC 111,"Hanson, James"
C,REL 121,J,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0200-0255PM,BMC 102,"Schillinger, Jamie A."
C,REL 121,K,,Bible/Culture/Commun,,1.00 ,N,BTS-B,MWF 0200-0255PM,BMC 111,"Hanson, James"
C,REL 121,L,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0800-0925 Th 0800-0920,BMC 111 BMC 111,"Jothen, Peder J."
C,REL 121,M,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,BMC 102 BMC 102,"Schuurman, Douglas"
C,REL 121,N,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,BMC 102 BMC 102,"Alexander, Torin D."
C,REL 121,O,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 1145-0110PM Th 1245-0205PM,BMC 111 BMC 111,"Benjamin, Mara H."
C,REL 121,P,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,BMC 102 BMC 102,"Alexander, Torin D."
C,REL 121,Q,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0935-1100 Th 0930-1050,TOH 110 TOH 110,"Jothen, Peder J."
C,REL 121,R,,Bible/Culture/Commun,,1.00 ,N,BTS-B,T 0120-0245PM Th 0215-0335PM,BMC 111 BMC 111,"Benjamin, Mara H."
C,REL 207,A,,Chr Theol/Moral Life,,1.00 ,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,BMC 110 BMC 110,"Schuurman, Douglas"
C,REL 207,B,,Chr Theol/Moral Life,,1.00 ,N,BTS-T WRI,T 0120-0245PM Th 0215-0335PM,BMC 110 BMC 110,"Schuurman, Douglas"
C,REL 209,,,Intro Feminist Theol,,1.00 ,N,BTS-T,MWF 0905-1000,BMC 110,"Booth, David"
C,REL 212,,,Chr Theol in History,,1.00 ,N,BTS-T,MWF 0200-0255PM,BMC 101,"Anderson, Mary E."
O,REL 217,,,Christ/Islamic Ethics Prerequisites: Completion of BTS-T or permission of instructor. Open only to Juniors and Seniors during web registration.,,1.00 ,N,EIN,MWF 1045-1140,BMC 101,"Schillinger, Jamie A."
C,REL 221,,,Jesus in Script/Trad,,1.00 ,N,BTS-T WRI,MWF 1255-0150PM,RNS 390,"Ripley, Jason J."
C,REL 222,,,The Biblical God,,1.00 ,N,BTS-T WRI,T 0935-1100 Th 0930-1050,BMC 110 BMC 110,"Odell, Margaret"
C,REL 225,A,,God & Human Suffering,,1.00 ,N,BTS-T,MWF 1045-1140,BMC 110,"Santurri, Edmund"
C,REL 225,B,,God & Human Suffering,,1.00 ,N,BTS-T,MWF 1150-1245PM,BMC 110,"Santurri, Edmund"
C,REL 233,,,God and Faith/Autobio,,1.00 ,N,BTS-T,MWF 1045-1140,BMC 111,"Barbour, John"
O,REL 253,,,Hinduism,,1.00 ,N,MCG,T 0935-1100 Th 0930-1050,BMC 111 BMC 111,"Rambachan, Anantanand"
O,REL 256,,,Gender and Religion,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,BMC 101 BMC 101,"Benjamin, Mara H."
O,REL 285,,,What is Religion?,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,BMC 109 BMC 109,"Ripley, Jason J."
C,REL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 298,,,IS/Theology of Vocation,,1.00 ,N,,,,"Lagerquist, L. DeAne"
C,REL 302,,,Hist Chr Thought I,,1.00 ,N,BTS-T WRI,T 1145-0110PM Th 1245-0205PM,BMC 101 BMC 101,"Wilson, Charles"
C,REL 391,,S,Sem: Parables of Jesus,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,BMC 109 BMC 109,"Hanson, James"
C,REL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,REL 395,,S,Sem: Ethics,,1.00 ,N,,MWF 0905-1000,BMC 109,"Santurri, Edmund"
O,REL 398,,,IR/,,1.00 ,N,,,,Staff
O,RUSSN 111,A,,Beginning Russian I Students in Russn 111A must also register for one lab Russn 111AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 114,"Walter, Irina"
O,RUSSN 111,B,,Beginning Russian I Students in Russn 111B must also register for one lab Russn 111AL or BL.,,1.00 ,N,,MWF 0200-0255PM,TOH 114,"Walter, Irina"
O,RUSSN 111,A,L,Beginning Russian I Lab,,0.00 ,N,,T 1150-1245PM,TOH 114,"Walter, Irina"
O,RUSSN 111,B,L,Beginning Russian I Lab,,0.00 ,N,,T 0200-0255PM,TOH 114,"Walter, Irina"
C,RUSSN 231,A,,Intermed Russian I Students in Russn 231A must also register for one lab Russn 231AL or BL.,,1.00 ,N,FOL-R,MWF 0800-0855,TOH 114,"Robinson, Marc"
O,RUSSN 231,B,,Intermed Russian I Students in Russn 231B must also register for one lab Russn 231AL or BL.,,1.00 ,N,FOL-R,MWF 0905-1000,TOH 200,"Robinson, Marc"
O,RUSSN 231,A,L,Intermed Russian I Lab,,0.00 ,N,,T 1150-1245PM,TOH 110,"Robinson, Marc"
C,RUSSN 231,B,L,Intermed Russian I Lab,,0.00 ,N,,T 0800-0855,TOH 114,"Robinson, Marc"
O,RUSSN 251,,,Conversation & Comp,,1.00 ,N,FOL-R,MWF 1255-0150PM,TOH 102,"Walter, Irina"
O,RUSSN 265,,,Intro Russian Film-Tr Film Screeings: Monday evenings from 7-10 pm.,,1.00 ,N,ALS-A,MWF 1045-1140,TOH 210,"Robinson, Marc"
C,RUSSN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 298,,,IS/,,1.00 ,N,,,,Staff
O,RUSSN 298,A,,IS/Contemp Russ. Stories,,1.00 ,N,,,,"Walter, Irina"
C,RUSSN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,RUSSN 398,,,IR/Journalism in Russia,,1.00 ,N,,,,"Kuxhausen, Anna"
C,RUSST 294,,,Academic Internship,,0.50 ,Y,,,,Staff
O,RUSST 298,,,IS/,,1.00 ,N,,,,Staff
O,RUSST 398,,,IR/Muslims in Russia,,1.00 ,N,,,,"Kuxhausen, Anna"
O,RUSST 398,A,,IR/USSR/Russian Military,,1.00 ,N,,,,"Kuxhausen, Anna"
C,SCICN 213,,,Rise of Modern Science Open to Science Conversations students only.,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 210 TOH 210,"Dickinson, Shelly D. Cunningham, Arthur"
C,SOAN 121,A,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,T 0800-0925 Th 0800-0920,HH 403 HH 403,"Leming, Michael"
C,SOAN 121,B,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,MWF 1150-1245PM,HH 302,"Sheppard, Ryan R."
C,SOAN 121,C,,Intro to Sociology Open to first-year students only.,,1.00 ,N,HBS MCD,T 1145-0110PM Th 1245-0205PM,HH 302 HH 302,"Thornhill, Theodore E."
C,SOAN 128,A,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 0800-0925 Th 0800-0920,HH 302 HH 302,"Chiappari, Christopher L."
C,SOAN 128,B,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 0935-1100 Th 0930-1050,HH 302 HH 302,"Chiappari, Christopher L."
C,SOAN 128,C,,Int/Cult Anthropology Open to first-year students only.,,1.00 ,N,HBS MCG,T 1145-0110PM Th 1245-0205PM,HH 322 HH 322,"Keefe, Susi K."
C,SOAN 236,A,,The Arab World,,1.00 ,N,HBS MCG,MWF 1150-1245PM,HH 307,"Al Atiyat, Ibtesam"
C,SOAN 236,B,,The Arab World,,1.00 ,N,HBS MCG,MWF 1255-0150PM,HH 307,"Al Atiyat, Ibtesam"
