St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
O,GREEK 398,,,IR/,,1.00 ,N,,,,Staff
O,HIST 001,,,Placeholder:Cynicism/Hope Open to first-year students only.,,1.00 ,N,,MWF 0200-0255PM,,"Fure-Slocum, Eric J."
O,HIST 101,,,Ancient Warfare Open to first-year students only.,,1.00 ,N,HWC,MWF 0905-1000,HH 302,"Howe, Timothy R."
O,HIST 115,,,Courtly Love Mid Ages Open to first-year students only.,,1.00 ,N,HWC WRI,T 1145-0110PM Th 1245-0205PM,,"Carrington, J. L."
O,HIST 122,,,Europe-Great War Open to first-year students only.,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,,"Peters, Dolores"
O,HIST 126,,,Conquest and Colonization Open to first-year students only.,,1.00 ,N,MCG WRI,T 0935-1100 Th 0930-1050,,"DeLaney, Jeane"
O,HIST 181,,,Civil Rights Revolution Open to first-year students only.,,1.00 ,N,HWC MCD,MWF 1255-0150PM,HH 515,"Fitzgerald, Michael"
O,HIST 191,,,Eur/Reform/Modern,,1.00 ,N,HWC,MWF 1150-1245PM,HH 501,"Peters, Dolores"
O,HIST 195,,,Global 1500-Present,,1.00 ,N,MCG,MWF 1045-1140,DC 305,"Iddrisu, Abdulai"
O,HIST 199,,,America After 1865,,1.00 ,N,HWC MCD,MWF 0905-1000,HH 501,"Kutulas, Judy"
O,HIST 204,,,Ancient: Rome,,1.00 ,N,HWC,T 0800-0925 Th 0800-0920,HH 501 HH 501,"Howe, Timothy R."
O,HIST 204,,F,FLC - Latin,,0.25 ,N,,,,"Howe, Timothy R."
O,HIST 205,,,Ancient: Near East,,1.00 ,N,HWC,T 1145-0110PM Th 1245-0205PM,,"Howe, Timothy R."
O,HIST 210,,S,"Sem: France in WW II Especially for sophomore history majors, but others may also register.",,1.00 ,N,ALS-L HWC WRI,T 0120-0245PM Th 0215-0335PM,,"Peters, Dolores"
O,HIST 217,,,Age of Renaissance,,1.00 ,N,HWC ORC,MWF 1150-1245PM,OM 110,"Carrington, J. L."
O,HIST 222,,,Modern Scandinavia,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,HH 317 HH 317,"Nichol, Todd W."
O,HIST 231,,,20th Century Russia,,1.00 ,N,HWC,MWF 1045-1140,,"Kuxhausen, Anna"
O,HIST 231,,F,FLC - Russian,,0.25 ,N,,,,"Kuxhausen, Anna Walter, Irina"
O,HIST 242,,,Modern Latin America,,1.00 ,N,MCG,MWF 0200-0255PM,,"DeLaney, Jeane"
O,HIST 242,,F,FLC - Spanish,,0.25 ,N,,,,"DeLaney, Jeane Barnes-Karol, Gwendolyn"
O,HIST 270,,S,"Sem: B Franklin's America Especially for sophomore history majors, but others may also register.",,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,,"Hahn, Steven C."
O,HIST 275,,,Am. Environmental History,,1.00 ,N,HWC,MWF 1255-0150PM,HH 307,"Farrell, James"
O,HIST 282,,T,Top: West Before L&C,,1.00 ,N,MCD,MWF 0905-1000,,"Hahn, Steven C."
O,HIST 288,,,Civil War/Reconstruct,,1.00 ,N,HWC MCD,MWF 1045-1140,OM 10,"Fitzgerald, Michael"
O,HIST 292,,,Muslim Societies/Sub-Saha,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,TOH 212 TOH 212,"Iddrisu, Abdulai"
O,HIST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HIST 298,,,IS/,,1.00 ,N,,,,Staff
O,HIST 298,A,,IS/,,1.00 ,N,,,,Staff
O,HIST 315,,S,Sem: Early Modern Europe,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,HH 516 HH 516,"De Krey, Gary"
O,HIST 370,,S,Sem: American Rev,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 515 HH 515,"Hahn, Steven C."
O,HIST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HIST 397,,S,Sem: Hist Res Workshop,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"DeLaney, Jeane"
O,HIST 398,,,IR/,,1.00 ,N,,,,Staff
O,HIST 398,A,,IR/,,1.00 ,N,,,,Staff
O,HSPST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 298,,,IS/,,1.00 ,N,,,,Staff
O,HSPST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 398,,,IR/,,1.00 ,N,,,,Staff
O,ID 230,,,Comm Science and Math,,0.25 ,Y,ORC,,,"Hanson, Robert"
O,ID 294,,,Academic Internship,,0.50 ,Y,,,,Staff
O,ID 298,,,IS/,,1.00 ,N,,,,Staff
O,ID 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,ID 398,,,IR/,,1.00 ,N,,,,Staff
O,IDFA 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 298,,,IS/,,1.00 ,N,,,,Staff
O,IDFA 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 398,,,IR/,,1.00 ,N,,,,Staff
O,IS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 298,,,IS/,,1.00 ,N,,,,Staff
C,IS 392,,,Senior Project II Open to senior majors only. Approval of web portfolio required.,,1.00 ,N,,,,Staff
C,IS 392,A,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,B,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,C,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,D,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,E,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,F,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,G,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,H,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,I,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,J,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,K,,Senior Project II,,1.00 ,N,,,,Staff
C,IS 392,L,,Senior Project II,,1.00 ,N,,,,Staff
O,IS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 398,,,IR/,,1.00 ,N,,,,Staff
O,JAPAN 112,A,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00 ,N,,MWF 1045-1140,TOH 112,"Ito, Rika"
O,JAPAN 112,B,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 112,"Ito, Rika"
O,JAPAN 112,A,L,    Beginning Japanese II Lab,,0.00 ,N,,Th 0825-0920,TOH 175,"Ito, Rika"
O,JAPAN 112,B,L,    Beginning Japanese II Lab,,0.00 ,N,,Th 0930-1025,TOH 175,"Ito, Rika"
O,JAPAN 232,,,Intermed Japanese II Students in Japanese 232 must also register for lab Japanese 232 L.,,1.00 ,N,FOL-J,MWF 0200-0255PM,TOH 112,"Bridges IV, William H."
O,JAPAN 232,,L,    Intermed Japanese II Lab,,0.00 ,N,,T 0935-1030,TOH 175,"Bridges IV, William H."
O,JAPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 298,,,IS/,,1.00 ,N,,,,Staff
O,JAPAN 302,,,Advanced Japanese II,,1.00 ,N,FOL-J,MWF 1150-1245PM,TOH 102,"Akimoto, Hiroe"
O,JAPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 398,,,IR/,,1.00 ,N,,,,Staff
O,LATIN 112,A,,Beginning Latin II,,1.00 ,N,,MWF 0200-0255PM,,"Reece, Steve T."
O,LATIN 112,B,,Beginning Latin II,,1.00 ,N,,MWF 1255-0150PM,,"Brunelle, Christopher M."
O,LATIN 235,,,Medieval Latin,,1.00 ,N,ALS-L FOL-L,MWF 1045-1140,,"May, James"
O,LATIN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 298,,,IS/,,1.00 ,N,,,,Staff
O,LATIN 372,,,Latin Historians,,1.00 ,N,FOL-L,T 0935-1100 Th 0930-1050,TOH 212 TOH 212,"Brunelle, Christopher M."
O,LATIN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 398,,,IR/,,1.00 ,N,,,,Staff
O,MATH 117,,,Gateways/Mathematics,,1.00 ,N,AQR,T 0935-1100 Th 0930-1050,TOH 186 TOH 186,"Smith, Kay E."
O,MATH 120,A,,Calculus I Closed during web registration.,,1.00 ,N,AQR,MWF 0905-1000,TOH 186,"Berliner, Adam H."
O,MATH 120,B,,Calculus I,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 210,"Diveris, Kosmas"
O,MATH 120,C,,Calculus I,,1.00 ,N,AQR,MWF 0200-0255PM,RNS 310,"Diveris, Kosmas"
O,MATH 126,A,,Calculus II,,1.00 ,N,AQR,MWF 0800-0855,TOH 210,"Purin, Marju"
O,MATH 126,B,,Calculus II,,1.00 ,N,AQR,MWF 0905-1000,RNS 190,"Purin, Marju"
O,MATH 220,A,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 0800-0855,TOH 186,"Ostebee, Arnold"
O,MATH 220,B,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1150-1245PM,TOH 186,"Smith, Kay E."
O,MATH 220,C,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 206,"Smith, Kay E."
O,MATH 220,D,,Elem Linear Algebra,,1.00 ,N,AQR,T 0935-1100 Th 0930-1050,RNS 206 RNS 206,"Garrett, Kristina"
O,MATH 220,E,,Elem Linear Algebra,,1.00 ,N,AQR,T 1145-0110PM Th 1245-0205PM,RNS 206 RNS 206,"Richey, Matthew"
O,MATH 226,A,,Multivariable Calc,,1.00 ,N,,MWF 1045-1140,TOH 184,"Berliner, Adam H."
O,MATH 226,B,,Multivariable Calc,,1.00 ,N,,MWF 1150-1245PM,TOH 184,"Berliner, Adam H."
O,MATH 230,A,,Differential Equations I,,1.00 ,N,,MWF 0905-1000,RNS 206,"Ostebee, Arnold"
O,MATH 230,B,,Differential Equations I,,1.00 ,N,,MWF 1045-1140,RNS 206,"Ostebee, Arnold"
O,MATH 232,,,Discrete Mathematics,,1.00 ,N,,MWF 0200-0255PM,TOH 184,"Allen, Richard"
O,MATH 236,,,Math of Biology,,1.00 ,N,,MWF 1255-0150PM,RNS 204,"Vandiver, Rebecca M."
O,MATH 242,,,Modern Computational Math,,1.00 ,N,,MWF 1150-1245PM,RNS 204,"Vandiver, Rebecca M."
O,MATH 244,A,,Real Analysis I,,1.00 ,N,WRI,MWF 1255-0150PM,TOH 186,"Hanson, Bruce"
O,MATH 244,B,,Real Analysis I,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,RNS 204 RNS 204,"Diveris, Kosmas"
O,MATH 252,A,,Abstract Algebra I,,1.00 ,N,WRI,MWF 1045-1140,TOH 184,"Purin, Marju"
O,MATH 252,B,,Abstract Algebra I,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,TOH 186 TOH 186,"Dietz, Jill"
O,MATH 262,,,Probability Theory,,1.00 ,N,,MWF 0905-1000,TOH 186,"Roback, Paul J."
O,MATH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 298,,,IS/,,1.00 ,N,,,,Staff
O,MATH 340,,,Complex Analysis,,1.00 ,N,,T 0935-1100 Th 0930-1050,RNS 204 RNS 204,"Hanson, Bruce"
O,MATH 364,,,Combinatorics,,1.00 ,N,,T 0800-0925 Th 0800-0920,TOH 186 TOH 186,"Garrett, Kristina"
O,MATH 382,,S,Sem: Algebr Number Theory,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 184 TOH 184,"Matsuura, Ryota"
O,MATH 384,,S,Sem: Numerical Simulation,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 186 TOH 186,"Sanft, Kevin R."
O,MATH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 396,,,Research:,,1.00 ,N,,MWF 0800-0855,TOH 186,"Dietz, Jill"
O,MATH 398,,,IR/,,1.00 ,N,,,,Staff
O,MATH 398,A,,IR/,,1.00 ,N,,,,Staff
O,MATH 398,B,,IR/,,1.00 ,N,,,,Staff
O,MATH 398,C,,IR/,,1.00 ,N,,,,Staff
O,MATH 398,D,,IR/,,1.00 ,N,,,,Staff
O,MEDIA 160,A,,Mass Media This course has class year limits.,,1.00 ,N,MCD ORC,T 0935-1100 Th 0930-1050,TB 216 TB 216,"Sonnega, William"
O,MEDIA 160,B,,Mass Media,,1.00 ,N,MCD,T 1145-0110PM Th 1245-0205PM,,"Sonnega, William"
O,MEDIA 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MEDIA 298,,,IS/,,1.00 ,N,,,,Staff
O,MEDIA 360,,T,Top:Media & Globalization,,1.00 ,N,,MWF 0905-1000,TB 216,"Sonnega, William"
O,MEDIA 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MEDIA 398,,,IR/,,1.00 ,N,,,,Staff
O,MGMT 225,A,,Principles of Acct Not open to first-year students.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 290 RNS 290,"Mader, James"
O,MGMT 225,B,,Principles of Acct Not open to first-year students.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 290 RNS 290,"Mader, James"
O,MGMT 237,,,Managerial/Cost Acct Not open to first-year students.,,1.00 ,N,,MWF 1255-0150PM,HH 403,"Hirsch, Richard M."
O,MGMT 250,,,Marketing Not open to first-year students.,,1.00 ,N,HBS,MWF 1045-1140,HH 307,"Muir, Sian E."
O,MGMT 251,A,,Management Not open to first-year students.,,1.00 ,N,HBS,MWF 1255-0150PM,HH 307,"Goedde, Richard"
O,MGMT 251,B,,Management Not open to first-year students.,,1.00 ,N,HBS,MWF 0200-0255PM,HH 307,"Goedde, Richard"
O,MGMT 252,,,Legal Aspects of Bus Not open to first-year students.,,1.00 ,N,,T 0800-0925 Th 0800-0920,HH 307 HH 307,"Ophaug, John M."
O,MGMT 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MGMT 298,,,IS/,,1.00 ,N,,,,Staff
O,MGMT 380,,,Investments,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 307 HH 307,"Goedde, Richard"
O,MGMT 383,,,Mgmt Policy & Strat,,1.00 ,N,,MWF 0905-1000,HH 307,"Muir, Sian E."
O,MGMT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MGMT 398,,,IR/,,1.00 ,N,,,,Staff
O,MSCS 389,,,Statistical Research,,0.50 ,N,ORC,MWF 0200-0255PM,TOH 182,"Lane-Getaz, Sharon"
O,MUSIC 114,A,,Theory & Aural Skills II,,1.00 ,N,,MWF 0905-1000 T 0935-1100 Th 0930-1050,CHM 224 CHM 224 CHM 224,"Rodland, Catherine R."
O,MUSIC 114,B,,Theory & Aural Skills II,,1.00 ,N,,MWF 1045-1140 T 1145-0110PM Th 1245-0205PM,CHM 224 CHM 224 CHM 224,"Amundson, Steven"
O,MUSIC 114,C,,Theory & Aural Skills II,,1.00 ,N,,MWF 1255-0150PM T 0120-0245PM Th 0215-0335PM,CHM 224 CHM 224 CHM 224,"Ramirez, Catherine"
O,MUSIC 131,,,The Art of Music,,1.00 ,N,ALS-A,MWF 1255-0150PM,CHM 232,"Carter, David"
O,MUSIC 162,A,,Piano Class II,,0.25 ,N,,MW 1045-1140,CHM 222,Staff
O,MUSIC 162,B,,Piano Class II,,0.25 ,N,,MW 1255-0150PM,CHM 222,Staff
O,MUSIC 162,C,,Piano Class II,,0.25 ,N,,T 1005-1100 Th 0955-1050,CHM 222 CHM 222,"Berger, Linda"
O,MUSIC 162,D,,Piano Class II,,0.25 ,N,,T 1145-1240PM Th 1245-0140PM,CHM 222 CHM 222,"Berger, Linda"
O,MUSIC 163,,,Beyond Alexander Tech,,0.25 ,N,,MW 0200-0255PM,CHM 140,"Scholz-Carlson, Miriam"
O,MUSIC 164,A,,Voice Class,,0.25 ,N,,MW 0905-1000,CHM 233,"Johnson, Sigrid"
O,MUSIC 164,B,,Voice Class,,0.25 ,N,,MW 1045-1140,CHM 233,"Johnson, Sigrid"
O,MUSIC 164,C,,Voice Class,,0.25 ,N,,MW 1255-0150PM,CHM 233,"Johnson, Sigrid"
O,MUSIC 166,,,Brass Methods,,0.25 ,N,,MWF 0905-1000,CHM 140,"Niemisto, Paul"
O,MUSIC 214,A,,Theory & Aural Skills IV,,1.00 ,N,,MWF 0800-0855 T 0800-0925 Th 0800-0920,CHM 232 CHM 232 CHM 232,"Castro, David R."
O,MUSIC 214,B,,Theory & Aural Skills IV,,1.00 ,N,,MWF 0200-0255PM T 0120-0245PM Th 0215-0335PM,CHM 232 CHM 232 CHM 232,"Castro, David R."
O,MUSIC 214,C,,Theory & Aural Skills IV,,1.00 ,N,,MWF 0905-1000 T 1145-0110PM Th 1245-0205PM,CHM 232 CHM 232 CHM 232,Staff
O,MUSIC 223,,,Composition I,,1.00 ,N,,T 0935-1100 Th 0930-1050,CHM 239 CHM 239,"Mahr, Timothy"
O,MUSIC 242,A,,Hist & Lit Music II,,1.00 ,N,,MWF 1255-0150PM,CHM 239,"Hanson, Alice"
O,MUSIC 242,B,,Hist & Lit Music II,,1.00 ,N,,MWF 0200-0255PM,CHM 239,"Hanson, Alice"
O,MUSIC 242,,F,FLC - German,,0.25 ,N,,F 1150-1245PM,CHM 224,"McWilliams, Kent M."
O,MUSIC 251,A,,Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 140 CHM 140,"Amundson, Steven"
O,MUSIC 251,B,,Conducting,,0.50 ,N,,T 0935-1100 Th 0930-1050,CHM 233 CHM 233,Staff
O,MUSIC 253,,,Instru Conducting,,0.50 ,N,,T 1145-0110PM Th 1245-0205PM,CHM 138 CHM 138,"Mahr, Timothy"
O,MUSIC 262,A,,Piano Class IV,,0.25 ,N,,MW 0800-0855,CHM 222,"Selvelieva, Ina"
O,MUSIC 262,B,,Piano Class IV,,0.25 ,N,,MW 0905-1000,CHM 222,"Selvelieva, Ina"
O,MUSIC 275,,,Instr Chamber Music,,0.25 ,N,,TTh 0800-0855,CHM 140,"Maeda, Dana L."
O,MUSIC 282,,,Vocal Solo Lit II,,0.25 ,N,,MW 0200-0255PM,CHM 233,"Engleman, Tracey M."
O,MUSIC 287,,,Choral Lit I,,0.50 ,N,,MWF 1045-1140,CHM 232,"Aspaas, Christopher P."
O,MUSIC 288,,,Choral Lit II,,0.50 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 140 CHM 140,"Aspaas, Christopher P."
O,MUSIC 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MUSIC 298,,,IS/,,1.00 ,N,,,,Staff
O,MUSIC 298,A,,IS/,,1.00 ,N,,,,Staff
O,MUSIC 299,,T,Msm IS/Topics,,0.25 ,N,,,,"Armstrong, Anton"
O,MUSIC 314,,,Post-Tonal Analysis,,1.00 ,N,WRI,MWF 1045-1140,CHM 239,"Castro, David R."
O,MUSIC 324,,,Composition II,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 239 CHM 239,"Merritt, Justin W."
O,MUSIC 325,,,Composition III,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 239 CHM 239,"Merritt, Justin W."
O,MUSIC 341,,,Music/Renaissance Era,,1.00 ,N,WRI,MWF 0905-1000,CHM 239,"Hoekstra, Gerald"
O,MUSIC 345,,T,Top: Folk/Pop Influences,,1.00 ,N,WRI,T 0800-0925 Th 0800-0920,CHM 239 CHM 239,"Hanson, Alice"
O,MUSIC 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MUSIC 398,,,IR/,,1.00 ,N,,,,Staff
O,NEURO 239,,,Cell/Molec Neuroscience Students in Neuro 239 must also register for one lab Neuro 239 AL or BL.,,1.00 ,N,IST SED,MWF 1045-1140,RNS 210,"Crisp, Kevin M."
O,NEURO 239,A,L,    Cell/Molec Neuro Lab,,0.00 ,N,,Th 0800-1100,RNS 123,"Crisp, Kevin M."
O,NEURO 239,B,L,    Cell/Molec Neuro Lab,,0.00 ,N,,Th 1245-0345PM,RNS 123,"Crisp, Kevin M."
O,NEURO 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NEURO 298,,,IS/,,1.00 ,N,,,,Staff
O,NEURO 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NEURO 398,,,IR/,,1.00 ,N,,,,Staff
O,NORW 112,A,,Begin Norwegian II,,1.00 ,N,,MWF 0800-0855,TOH 308,"Haerter, Christine L."
O,NORW 112,B,,Begin Norwegian II,,1.00 ,N,,MWF 0905-1000,TOH 308,"Krouk, Dean"
O,NORW 112,C,,Begin Norwegian II,,1.00 ,N,,MWF 1045-1140,TOH 308,"Haerter, Christine L."
O,NORW 112,D,,Beginning Norwegian II,,1.00 ,N,,MWF 1255-0150PM,TOH 308,"O'Leary, Margaret H."
O,NORW 130,,,Nordic Film Today,,1.00 ,N,ALS-A,MWF 1150-1245PM,TOH 308,"Lie, Kari"
O,NORW 130,,F,FLC - Norwegian,,0.25 ,N,,,,"Lie, Kari"
O,NORW 140,,,Norway: Contin/Change,,1.00 ,N,HBS ORC,T 0120-0245PM Th 0215-0335PM,TOH 308 TOH 308,"O'Leary, Margaret H."
O,NORW 140,,F,FLC - Norwegian,,0.25 ,N,,,,"O'Leary, Margaret H."
O,NORW 232,,,Intermed Norwegian II,,1.00 ,N,FOL-N,MWF 0200-0255PM,TOH 308,"Lie, Kari"
O,NORW 282,,,Ibsen Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00 ,N,EIN,T 0935-1100 Th 0930-1050,,"Krouk, Dean"
O,NORW 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NORW 298,,,IS/,,1.00 ,N,,,,Staff
O,NORW 372,,,Norsk Lit Etter 1890,,1.00 ,N,ALS-L FOL-N WRI,T 0120-0245PM Th 0215-0335PM,,"Krouk, Dean"
O,NORW 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NORW 398,,,IR/,,1.00 ,N,,,,Staff
O,NURS 110,,,Nutrition & Wellness This course is open to all students in all classes.,,1.00 ,N,IST,T 0935-1100 Th 0930-1050,SAC 112 SAC 112,"Hauck, Robert"
O,NURS 120,,,Images of Wellness This course is open to all students in all classes.,,1.00 ,N,HBS,M 0700-1000PM,HH 307,"Neal, Diana"
O,NURS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NURS 298,,,IS/,,1.00 ,N,,,,Staff
O,NURS 298,A,,IS/,,1.00 ,N,,,,Staff
O,NURS 336,,,Adult Health II Open to Nursing majors only.,,2.00 ,N,,MWF 1150-1245PM MWF 1255-0150PM,HH 301 HH 301,"Morisette, Sandra"
O,NURS 338,,,Child Health Open to Nursing majors only.,,1.00 ,N,,MWF 1045-1140,HH 301,"Beckmann, Nicole B."
O,NURS 392,,,Mental Health Open to Nursing majors only.,,1.00 ,N,,MWF 0905-1000,HH 301,"Huehn, Susan L."
O,NURS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,NURS 397,,,Nursing Leadership Open to Nursing majors only.,,1.00 ,N,WRI,MWF 0800-0855,HH 301,"Kuehn, Mary"
O,NURS 398,,,IR/,,1.00 ,N,,,,Staff
O,PHIL 118,,,Making of Modern Mind Open to Sophomores and First-Year Students only.,,1.00 ,N,HWC,MWF 0905-1000,HH 319,"Munoz-Hutchinson, Danny"
O,PHIL 119,A,,Moral Psychology Open to Sophomores and First-Year Students,,1.00 ,N,HBS,MWF 1150-1245PM,HH 319,"Fuerstein, Michael"
O,PHIL 119,B,,Moral Psychology Open to Sophomores and First-Year Students,,1.00 ,N,HBS,MWF 1255-0150PM,HH 319,"Fuerstein, Michael"
O,PHIL 233,,,Kierkegaard,,1.00 ,N,HWC WRI,T 0120-0245PM Th 0215-0335PM,RNS 150 RNS 150,"Rudd, Anthony J."
O,PHIL 236,,,Modern Philosophy,,1.00 ,N,HWC WRI,MWF 1045-1140,HH 516,"Grenberg, Jeanine"
O,PHIL 240,,,Formal Logic,,1.00 ,N,,MWF 0905-1000,HH 403,"Cunningham, Arthur"
O,PHIL 244,,,Philosophy of Science,,1.00 ,N,IST WRI,MWF 1045-1140,RNS 208,"Cunningham, Arthur"
O,PHIL 251,A,,"Science, Ethics, Religion Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",,1.00 ,N,EIN WRI,T 1145-0110PM Th 1245-0205PM,OM 310 OM 310,"Marsh, Jason"
O,PHIL 251,B,,"Science, Ethics, Religion Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.",,1.00 ,N,EIN WRI,T 0120-0245PM Th 0215-0335PM,OM 310 OM 310,"Marsh, Jason"
O,PHIL 253,,,Democra:Rule of Ignorant? Prerequisite: completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00 ,N,EIN WRI,MWF 0200-0255PM,HH 515,"Fuerstein, Michael"
O,PHIL 257,A,,Environmental Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.,,1.00 ,N,EIN WRI,T 1145-0110PM Th 1245-0205PM,HH 403 HH 403,"Taliaferro, Charles"
O,PHIL 257,B,,Environmental Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors during web registration. Juniors may add on a space- available basis during the drop/add period.,,1.00 ,N,EIN WRI,T 0120-0245PM Th 0215-0335PM,HH 403 HH 403,"Taliaferro, Charles"
O,PHIL 259,,,Global Health Ethics Prerequisite: Completion of BTS-T or permission of instructor. Open only to seniors and juniors during web registration.,,1.00 ,N,EIN,MWF 0800-0855,HH 413,"Gervais, Karen"
O,PHIL 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 298,,,IS/,,1.00 ,N,,,,Staff
O,PHIL 372,,,"Sem:Metaphysics:Pers Iden Prerequisites: Two courses in Philosophy, one of which must be Phil 235 or Phil 236. Open to rising seniors and juniors only.",,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Rudd, Anthony J."
O,PHIL 374,,S,"Sem: Hellenistic Phil Prerequisites: Two courses in Philosophy, one of which must be Phil 235 or Phil 236. Open to rising seniors and juniors only.",,1.00 ,N,WRI,MWF 0200-0255PM,HH 516,"Munoz-Hutchinson, Danny"
O,PHIL 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,PHIL 398,,,IR/,,1.00 ,N,,,,Staff
O,PHYS 112,,,Intro Astronomy,,1.00 ,N,IST,MWF 0905-1000,RNS 210,"Kolan, Amy"
O,PHYS 125,A,,"Principles Physics II Students in Physics 125 must also register for one lab Physics 125 AL, BL, CL, DL, or EL.",,1.00 ,N,SED,MWF 0800-0855,RNS 210,"Dahl, David"
O,PHYS 125,B,,"Principles Physics II Students in Physics 125 must also register for one lab Physics 125 AL, BL, CL, DL, or EL.",,1.00 ,N,SED,MWF 1150-1245PM,RNS 210,Staff
O,PHYS 125,A,L,    Prin Physics II/Lab,,0.00 ,N,,M 0200-0430PM,RNS 292,"Dahl, David"
O,PHYS 125,B,L,    Prin Physics II/Lab,,0.00 ,N,,T 0830-1100,RNS 292,"Engbrecht, Jason J."
O,PHYS 125,C,L,    Prin Physics II/Lab,,0.00 ,N,,T 1145-0215PM,RNS 292,Staff
O,PHYS 125,D,L,    Prin Physics II/Lab,,0.00 ,N,,Th 0225-0455PM,RNS 292,"Christianson, Knut A."
O,PHYS 125,E,L,    Prin Physics II/Lab,,0.00 ,N,,F 1255-0325PM,RNS 292,Staff
