St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
O,ESTH 398,,,IR/Balance Training,,1.00 ,N,,,,"Book, Cynthia"
O,ESTH 398,A,,IR/Sport Massage,,1.00 ,N,WRI,,,"Book, Cynthia"
O,ESTH 398,B,,IR/Rehabilitation Study,,1.00 ,N,,,,"Book, Cynthia"
O,ESTH 398,C,,IR/Athletic Aggression,,1.00 ,N,,,,"Book, Cynthia"
O,ESTH 398,D,,IR/Concussion Prevention,,1.00 ,N,WRI,,,"Book, Cynthia"
C,FAMST 242,,,Family Relationships This course has class year limits. Not open to First-Year Students.,,1.00 ,N,,MWF 1045-1140,HH 501,"Bordoloi, Samit D."
O,FAMST 253,,,Human Sexuality This course has class year limits. Open to Seniors and Juniors only.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 150 RNS 150,"Chandran, Devyani"
C,FAMST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FAMST 294,A,,Academic Internship,,0.50 ,Y,,,,"Chandran, Devyani"
O,FAMST 298,,,IS/Human Rel & Sexuality,,1.00 ,N,,,,"Chandran, Devyani"
O,FAMST 391,,,Sr Sem: Familes in Trans Open to Senior and Junior Family Studies majors and concentrators only.,,1.00 ,N,,T 0935-1100 Th 0930-1050,HH 514 HH 514,"Bordoloi, Samit D."
C,FAMST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FAMST 398,,,IR/,,1.00 ,N,,,,Staff
C,FILM 101,,,Intro to Film Studies Film screenings will be Thursday evenings from 7:00-10:00 p.m.,,1.00 ,N,ALS-A,MWF 1255-0150PM,HH 501,"Borden, Amy E."
O,FILM 210,,,Filmmakers/Film Theorists Film screenings will be Monday evenings from 7:00-10:00 p.m. Prerequisite: Film 101 or instructor's permission.,,1.00 ,N,ALS-A WRI,T 0120-0245PM Th 0215-0335PM,RNS 208 RNS 208,"Borden, Amy E."
O,FILM 394,,,Academic Internship,,1.00 ,Y,,,,"Borden, Amy E."
O,FREN 111,,,Beginning French I,,1.00 ,N,,MWF 1045-1140,TOH 314,"Hoy, Lise R."
O,FREN 112,,,Beginning French II,,1.00 ,N,,MWF 1255-0150PM,TOH 314,"Hoy, Lise R."
O,FREN 231,A,,Intermed French I,,1.00 ,N,,MWF 0800-0855,TOH 316,"Biem, Jean E."
O,FREN 231,B,,Intermed French I,,1.00 ,N,,MWF 1150-1245PM,TOH 314,"Bekhechi, Amine R."
C,FREN 232,A,,Intermed French II,,1.00 ,N,FOL-F MCG,MWF 0905-1000,TOH 314,"Bekhechi, Amine R."
C,FREN 232,B,,Intermed French II,,1.00 ,N,FOL-F MCG,MWF 1255-0150PM,TOH 312,"Biem, Jean E."
C,FREN 232,C,,Intermed French II,,1.00 ,N,FOL-F MCG,MWF 0200-0255PM,TOH 314,"Hoy, Lise R."
C,FREN 253,A,,Intro Literary Analy,,1.00 ,N,ALS-L FOL-F,T 0935-1100 Th 0930-1050,TOH 300 TOH 300,"Barjasteh, Jolene"
C,FREN 253,B,,Intro Literary Analy,,1.00 ,N,ALS-L FOL-F,T 1145-0110PM Th 1245-0205PM,TOH 300 TOH 300,"Barjasteh, Jolene"
O,FREN 271,,,Fr World: The Maghreb,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,TOH 200 TOH 200,"Allen, Wendy"
C,FREN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FREN 298,,,IS/,,1.00 ,N,,,,Staff
O,FREN 372,,T,Top: Global Franco Ident,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,TOH 300 TOH 300,"Biem, Jean E."
C,FREN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,FREN 398,,,IR/,,1.00 ,N,,,,Staff
C,GCON 116,A,,Medieval Synthesis Open to Great Conversations students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,HH 514,"Brunelle, Christopher M."
C,GCON 116,B,,Medieval Synthesis Open to Great Conversations students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,HH 515,"Carrington, J. L."
C,GCON 116,C,,Medieval Synthesis Open to Great Conversations students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,HH 516,"Thompson, Nancy M."
C,GCON 116,D,,Medieval Synthesis Open to Great Conversations students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,RML 520,"Beckman, Patricia"
C,GCON 116,E,,Medieval Synthesis Open to Great Conversations students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,RML 421,"Wells, Colin"
C,GCON 116,F,,Medieval Synthesis Open to Great Conversations students only.,,1.00 ,N,FYW HWC,MWF 1255-0150PM,RML 420,"Willcoxon, Jeanne I."
C,GCON 218,A,,Dissenters/Defenders Open to Great Conversations students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 514,"Booth, David"
C,GCON 218,B,,Dissenters/Defenders Open to Great Conversations students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 515,"Langerak, Edward"
C,GCON 218,C,,Dissenters/Defenders Open to Great Conversations students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 516,"Marsalek, Karen E."
C,GCON 218,D,,Dissenters/Defenders Open to Great Conversations students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 420,"Cherewatuk, Karen"
C,GCON 218,E,,Dissenters/Defenders Open to Great Conversations students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 421,"Groton, Anne"
C,GCON 218,F,,Dissenters/Defenders Open to Great Conversations students only.,,1.00 ,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 525,"Ripley, Jason J."
O,GCON 310,,,Ethical Issues/Gr Con Prerequisite: Completion of BTS-T requirement. Open only to Seniors during web registration. Others may be added during the drop/add period on a space-available basis.,,1.00 ,N,EIN,MWF 0200-0255PM,BMC 109,"Langerak, Edward"
O,GERM 112,,,Beginning German II,,1.00 ,N,,MWF 0200-0255PM,TOH 312,"Achberger, Karen R."
O,GERM 231,,,Intermed German I,,1.00 ,N,,MWF 0800-0855,TOH 314,"Achberger, Karen R."
C,GERM 232,A,,Intermed German II,,1.00 ,N,FOL-G,MWF 0905-1000,TOH 312,"Fink, Karl"
O,GERM 232,B,,Intermed German II,,1.00 ,N,FOL-G,MWF 1045-1140,TOH 312,"Rippley, Lavern"
O,GERM 252,,,Exploring Non-Fiction,,1.00 ,N,FOL-G WRI,MWF 1150-1245PM,TOH 312,"Fink, Karl"
O,GERM 271,,T,Top: Intro to Literature,,1.00 ,N,ALS-L,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Rippley, Lavern"
C,GERM 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GERM 298,,,IS/Writing Tech. German,,1.00 ,N,,,,"Fink, Karl"
O,GERM 298,A,,IS/German Economy,,1.00 ,N,,,,"Fink, Karl"
O,GERM 298,B,,IS/The German Economy,,1.00 ,N,,,,"Fink, Karl"
C,GERM 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GERM 398,,,IR/Hist/Culture of Berlin,,1.00 ,N,,,,"Rippley, Lavern"
O,GERM 398,A,,IR/The Faust Tradition,,1.00 ,N,,,,"Fink, Karl"
O,GREEK 112,,,Beginning Greek II,,1.00 ,N,,MWF 0800-0855,TOH 312,"Brunelle, Christopher M."
O,GREEK 253,,,New Testament Greek,,1.00 ,N,ALS-L FOL-K,MWF 0905-1000,TOH 300,"Caldesi-Valeri, Valerio"
C,GREEK 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GREEK 298,,,IS/,,1.00 ,N,,,,Staff
O,GREEK 375,,,Homer & Greek Epic,,1.00 ,N,FOL-K,T 0120-0245PM Th 0215-0335PM,TOH 100 TOH 100,"Reece, Steve T."
C,GREEK 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,GREEK 398,,,IR/,,1.00 ,N,,,,Staff
C,HIST 101,,,Ancient Warfare Open to first-year students only.,,1.00 ,N,HWC,MWF 1045-1140,HH 514,"Howe, Timothy R."
C,HIST 115,,,Courtly Love Mid Ages Open to first-year students only.,,1.00 ,N,HWC WRI,T 1145-0110PM Th 1245-0205PM,TOH 110 TOH 110,"Carrington, J. L."
C,HIST 122,,,Europe-Great War Open to first-year students only.,,1.00 ,N,HWC,T 0935-1100 Th 0930-1050,RML 421 RML 421,"Peters, Dolores"
C,HIST 140,,,Pirates of the Caribbean Open to first-year students only.,,1.00 ,N,HWC WRI,T 0935-1100 Th 0930-1050,HH 516 HH 516,"Hahn, Steven C."
C,HIST 165,,,Slavery/Americas Open to first-year students only.,,1.00 ,N,HWC MCD,MWF 1150-1245PM,RML 577,"Fitzgerald, Michael"
C,HIST 188,,T,Top: Jihad & Crusade Open to first-year students only.,,1.00 ,N,HWC,T 0800-0925 Th 0800-0920,HH 514 HH 514,"Brekke, Luke"
C,HIST 191,,,Eur/Reform/Modern,,1.00 ,N,HWC,MWF 1045-1140,HH 403,"Kuxhausen, Anna"
C,HIST 195,,,Global 1500-Present,,1.00 ,N,MCG,MWF 1045-1140,DC 305,"Iddrisu, Abdulai"
C,HIST 199,,,America After 1865,,1.00 ,N,HWC MCD,MWF 0905-1000,HH 501,"Fure-Slocum, Eric J."
C,HIST 204,,,Ancient: Rome,,1.00 ,N,HWC,T 0800-0925 Th 0800-0920,HH 501 HH 501,"Howe, Timothy R."
O,HIST 204,,F,FLC - Latin,,0.25 ,N,,,,"Howe, Timothy R."
C,HIST 210,,S,"Sem: France in WWII Especially for sophomore History majors, but others may also register.",,1.00 ,N,ALS-L HWC WRI,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"Peters, Dolores"
C,HIST 217,,,Age of Renaissance,,1.00 ,N,HWC ORC,MWF 0200-0255PM,HH 515,"Carrington, J. L."
O,HIST 219,,,Reformation England,,1.00 ,N,HWC,MWF 0905-1000,HH 403,"De Krey, Gary"
C,HIST 222,,,Modern Scandinavia,,1.00 ,N,HWC,T 1145-0110PM Th 1245-0205PM,HH 317 HH 317,"Nichol, Todd W."
O,HIST 242,,,Modern Latin America,,1.00 ,N,MCG,MWF 0200-0255PM,HH 322,"DeLaney, Jeane"
O,HIST 242,,F,FLC - Spanish,,0.25 ,N,,,,"Barnes-Karol, Gwendolyn"
O,HIST 270,,S,"Sem: Civil War Especially for sophomore History majors, but others may also register.",,1.00 ,N,WRI,MWF 0200-0255PM,HH 514,"Fitzgerald, Michael"
C,HIST 275,,,Am. Environmental History,,1.00 ,N,HWC,MWF 0905-1000,RML 577,"Farrell, James"
O,HIST 277,,,African-American Hist,,1.00 ,N,HWC MCD,T 1145-0110PM Th 1245-0205PM,RML 577 RML 577,"Fitzgerald, Michael"
O,HIST 282,,,Top:Trail of Tears This course does NOT carry HWC. Not open to students who completed Hist 270 in Spring 2008.,,1.00 ,N,MCD,MWF 1150-1245PM,TOH 210,"Hahn, Steven C."
O,HIST 292,,,Muslim Societies/Sub-Saha,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,HH 307 HH 307,"Iddrisu, Abdulai"
C,HIST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HIST 298,,,IS/,,1.00 ,N,,,,Staff
C,HIST 302,,S,Sem: Alexander the Great,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 515 HH 515,"Howe, Timothy R."
C,HIST 320,,S,Sem: Modern Russia,,1.00 ,N,WRI,MWF 0905-1000,HH 514,"Kuxhausen, Anna"
O,HIST 320,,F,FLC - Russian,,0.25 ,N,,,,"Walter, Irina"
C,HIST 370,,S,Sem: American Rev,,1.00 ,N,WRI,T 0120-0245PM Th 0215-0335PM,HH 302 HH 302,"Hahn, Steven C."
C,HIST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HIST 397,,S,Sem: Hist Res Workshop,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,RML 525 RML 525,"Fure-Slocum, Eric J."
O,HIST 398,,,IR/Civil Rights Activism,,1.00 ,N,,,,"Fitzgerald, Michael"
O,HIST 398,A,,IR/French/Indian War,,1.00 ,N,WRI,,,"Hahn, Steven C."
O,HIST 398,B,,IR/Israeli Palestine Hist,,1.00 ,N,WRI,,,"Iddrisu, Abdulai"
O,HIST 398,C,,IR/Environmental Museum,,1.00 ,N,,,,"Farrell, James"
O,HIST 398,D,,IR/Urban Planning,,1.00 ,N,,,,"Fure-Slocum, Eric J."
O,HIST 398,E,,IR/Israeli-Palestine Hist,,1.00 ,N,,,,"Iddrisu, Abdulai"
O,HIST 398,F,,IR/AL Demographics,,1.00 ,N,,,,"Fitzgerald, Michael"
C,HSPST 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 298,,,IS/,,1.00 ,N,,,,Staff
O,HSPST 333,,,Contemp Latin Am Iss This course does not fulfill an HBS requirement. Students without previous course work related to Latin America should consult with the instructor prior to registering.,,1.00 ,N,MCG,T 1145-0110PM Th 1245-0205PM,HH 514 HH 514,"DeLaney, Jeane"
O,HSPST 333,,F,FLC - Spanish,,0.25 ,N,,,,"Strichartz, Ariel"
C,HSPST 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,HSPST 398,,,IR/,,1.00 ,N,,,,Staff
C,ID 234,,,Human Geography,,1.00 ,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,TOH 210 TOH 210,"McClure, Robert W."
C,ID 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,ID 298,,,IS/,,1.00 ,N,,,,Staff
C,ID 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,ID 398,,,IR/,,1.00 ,N,,,,Staff
C,IDFA 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 298,,,IS/,,1.00 ,N,,,,Staff
C,IDFA 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IDFA 398,,,IR/,,1.00 ,N,,,,Staff
C,IS 218,,T,Top: Chron-Am Immig Exper Not open to first-year students.,,1.00 ,N,ALS-L HWC WRI,T 0935-1100 Th 0930-1050,TOH 108 TOH 108,"Zempel, Solveig"
C,IS 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 298,,,IS/,,1.00 ,N,,,,Staff
C,IS 391,,,Senior Project I,,1.00 ,Y,,,,"Chapp, Christopher B."
C,IS 392,A,,Senior Project II Open to senior majors only.,,1.00 ,N,,,,"Muir, Gary M."
C,IS 392,B,,Senior Project II,,1.00 ,N,,,,"Gisselman, Gary C."
C,IS 392,C,,Senior Project II,,1.00 ,N,,,,"Sonnega, William"
C,IS 392,D,,Senior Project II,,1.00 ,N,,,,"Crisp, Kevin M."
C,IS 392,E,,Senior Project II,,1.00 ,N,,,,"Huff, Charles"
C,IS 392,F,,Senior Project II,,1.00 ,N,WRI,,,"Saterstrom, Sheryl"
C,IS 392,G,,Senior Project II,,1.00 ,N,,,,"Sonnega, William"
C,IS 392,H,,Senior Project II,,1.00 ,N,,,,"Muir, Sian E."
C,IS 392,I,,Senior Project II,,1.00 ,N,,,,"Dunning, Jenny"
C,IS 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,IS 398,,,IR/Lang. Use in Context,,1.00 ,N,,,,"Broner, Maggie"
C,JAPAN 112,A,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00 ,N,,MWF 1045-1140,TOH 310,"Hoogenboom, Tomoko"
O,JAPAN 112,B,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00 ,N,,MWF 1150-1245PM,TOH 310,"Hoogenboom, Tomoko"
O,JAPAN 112,A,L,Beginning Japanese II Lab,,0.00 ,N,,Th 0800-0855,TOH 175,"Hoogenboom, Tomoko"
C,JAPAN 112,B,L,Beginning Japanese II Lab,,0.00 ,N,,Th 0930-1025,TOH 175,"Hoogenboom, Tomoko"
O,JAPAN 232,,,Intermed Japanese II Students in Japanese 232 must also register for lab Japanese 232 L.,,1.00 ,N,FOL-J,MWF 1255-0150PM,TOH 310,"Ito, Rika"
O,JAPAN 232,,L,Intermed Japanese II Lab,,0.00 ,N,,T 0935-1100,RML WLC,"Ito, Rika"
O,JAPAN 252,,,Advanced Japanese II,,1.00 ,N,FOL-J,MWF 0200-0255PM,TOH 214,"Akimoto, Hiroe"
C,JAPAN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 298,,,IS/,,1.00 ,N,,,,Staff
O,JAPAN 300,,,Top:BestSeller/Film Adapt,,1.00 ,N,,MWF 0800-0855,TOH 302,"Ito, Rika"
C,JAPAN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,JAPAN 398,,,IR/,,1.00 ,N,,,,Staff
O,LATIN 112,A,,Beginning Latin II,,1.00 ,N,,MWF 0800-0855,TOH 310,"Caldesi-Valeri, Valerio"
C,LATIN 112,B,,Beginning Latin II,,1.00 ,N,,MWF 1150-1245PM,TOH 214,"Reece, Steve T."
O,LATIN 252,,,Vergil & Latin Epic,,1.00 ,N,FOL-L,MWF 0200-0255PM,TOH 308,"Reece, Steve T."
C,LATIN 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 298,,,IS/,,1.00 ,N,,,,Staff
O,LATIN 375,,,Latin Drama,,1.00 ,N,FOL-L,T 0935-1100 Th 0930-1050,TOH 310 TOH 310,"Groton, Anne"
C,LATIN 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,LATIN 398,,,IR/,,1.00 ,N,,,,Staff
C,MATH 117,A,,Gateways/Mathematics,,1.00 ,N,AQR,T 0935-1100 Th 0930-1050,RNS 204 RNS 204,"Matsuura, Ryota"
C,MATH 117,B,,Gateways/Mathematics,,1.00 ,N,AQR,MWF 1045-1140,RNS 204,"McDougall, Adam C."
C,MATH 117,C,,Gateways/Mathematics,,1.00 ,N,AQR,MWF 0200-0255PM,TOH 186,"McDougall, Adam C."
X,MATH 120,A,,Calculus I This course has been canceled.,,1.00 ,N,AQR,MWF 0800-0855,TOH 184,"Bolstad, Peder"
O,MATH 120,B,,Calculus I,,1.00 ,N,AQR,MWF 0905-1000,TOH 186,"Bolstad, Peder"
C,MATH 120,C,,Calculus I,,1.00 ,N,AQR,MWF 0200-0255PM,RNS 208,"Taipale, Kaisa"
C,MATH 120,D,,Calculus I,,1.00 ,N,AQR,MWF 1150-1245PM,TOH 184,"Gundacker, Rose"
C,MATH 126,A,,Calculus II,,1.00 ,N,AQR,MWF 0800-0855,TOH 186,"McDougall, Adam C."
C,MATH 126,B,,Calculus II,,1.00 ,N,AQR,MWF 1255-0150PM,RNS 206,"Daugherty, Zajj"
C,MATH 126,C,,Calculus II,,1.00 ,N,AQR,MWF 0200-0255PM,TOH 184,"Gundacker, Rose"
C,MATH 126,D,,Calculus II,,1.00 ,N,AQR,MWF 1045-1140,TOH 186,"Daugherty, Zajj"
O,MATH 220,A,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1045-1140,RNS 206,"Woo, Alexander"
C,MATH 220,B,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1150-1245PM,TOH 186,"Garrett, Kristina"
C,MATH 220,C,,Elem Linear Algebra,,1.00 ,N,AQR,MWF 1255-0150PM,TOH 186,"Garrett, Kristina"
O,MATH 226,A,,Multivariable Calc,,1.00 ,N,,MWF 1255-0150PM,TOH 184,"Taipale, Kaisa"
O,MATH 226,B,,Multivariable Calc,,1.00 ,N,,MWF 1045-1140,TOH 184,"Taipale, Kaisa"
C,MATH 226,C,,Multivariable Calc,,1.00 ,N,,MWF 1045-1140,RNS 203,"McKelvey, Steven"
C,MATH 230,A,,Differential Equations I,,1.00 ,N,,T 0800-0925 Th 0800-0920,TOH 184 TOH 184,"Daugherty, Zajj"
O,MATH 230,B,,Differential Equations I,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 208 RNS 208,"Woo, Alexander"
C,MATH 232,,,Discrete Mathematics Math 232 counts for CS 231 in the Computer Science Major.,,1.00 ,N,,MWF 0905-1000,RNS 203,"Allen, Richard"
C,MATH 242,,,Modern Computational Math,,1.00 ,N,,T 0800-0925 Th 0800-0920,TOH 186 TOH 186,"McKelvey, Steven"
C,MATH 244,A,,Real Analysis I,,1.00 ,N,WRI,T 0935-1100 Th 0930-1050,RNS 206 RNS 206,"Zorn, Paul"
O,MATH 244,B,,Real Analysis I,,1.00 ,N,WRI,T 1145-0110PM Th 1245-0205PM,TOH 184 TOH 184,"Zorn, Paul"
C,MATH 252,A,,Abstract Algebra I,,1.00 ,N,WRI,MWF 1255-0150PM,RNS 204,"Berliner, Adam H."
C,MATH 252,B,,Abstract Algebra I,,1.00 ,N,WRI,MWF 0905-1000,TOH 184,"Garrett, Kristina"
C,MATH 262,,,Probability Theory,,1.00 ,N,,MWF 1150-1245PM,RNS 190,"Roback, Paul J."
C,MATH 294,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 298,,,IS/Operations Research,,1.00 ,N,,,,"McKelvey, Steven"
O,MATH 298,A,,IS/Operations Research II,,1.00 ,N,,,,"McKelvey, Steven"
O,MATH 298,B,,IS/,,1.00 ,N,,,,Staff
C,MATH 330,,,Differential Equation II,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 186 TOH 186,"Kolan, Amy"
O,MATH 352,,,Abstract Algebra II,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,TOH 186 TOH 186,"Dietz, Jill"
C,MATH 382,,S,Sem: Graph Theory,,1.00 ,N,,MWF 1150-1245PM,RNS 204,"Berliner, Adam H."
C,MATH 394,,,Academic Internship,,1.00 ,Y,,,,Staff
O,MATH 398,,,IR/,,1.00 ,N,,,,Staff
O,MATH 398,A,,IR/Convex Polytopes,,1.00 ,N,,,,"Garrett, Kristina"
O,MATH 398,B,,IR/Representation Theory,,1.00 ,N,,,,"Daugherty, Zajj"
O,MATH 398,C,,IR/Math for Musicians,,1.00 ,N,,,,"Woo, Alexander"
O,MATH 398,D,,IR/Biological Modeling,,1.00 ,N,,,,"McKelvey, Steven"
C,MEDIA 160,A,,Mass Media This course has class year limits.,,1.00 ,N,MCD ORC,T 0935-1100 Th 0930-1050,TB 216 TB 216,"Sonnega, William"
C,MEDIA 160,B,,Mass Media This course has class year limits.,,1.00 ,N,MCD ORC,MWF 0200-0255PM,TB 216,"Feeney, Megan J."
C,MEDIA 260,,,Media/Contemp Culture Prerequisite: Media 160 or instructor's permission.,,1.00 ,N,ORC,T 1145-0110PM Th 1245-0205PM,TB 216 TB 216,"Sonnega, William"
C,MEDIA 294,,,Academic Internship,,1.00 ,Y,,,,"Hill, Jan C."
O,MEDIA 294,A,,Academic Internship,,1.00 ,Y,,,,"Sonnega, William"
O,MEDIA 294,B,,Academic Internship,,0.50 ,Y,,,,"Hill, Jan C."
O,MEDIA 294,C,,Academic Internship,,0.50 ,Y,,,,"Sonnega, William"
O,MEDIA 298,,,IS/Politics and Docu Film,,1.00 ,N,,,,"Borden, Amy E."
C,MEDIA 394,,,Academic Internship,,1.00 ,Y,,,,"Borden, Amy E."
O,MEDIA 398,,,IR/,,1.00 ,N,,,,Staff
C,MGMT 225,A,,Principles of Acct Not open to first-year students.,,1.00 ,N,,T 1145-0110PM Th 1245-0205PM,RNS 410 RNS 410,"Mader, James"
O,MGMT 225,B,,Principles of Acct Not open to first-year students.,,1.00 ,N,,T 0120-0245PM Th 0215-0335PM,RNS 410 RNS 410,"Mader, James"
C,MGMT 237,,,Managerial/Cost Acct Not open to first-year students.,,1.00 ,N,,MWF 1045-1140,TOH 112,"Emery, Mary Ann"
C,MGMT 250,,,Marketing Not open to first-year students.,,1.00 ,N,HBS,MWF 1255-0150PM,HH 307,"Muir, Sian E."
O,MGMT 251,A,,Management Not open to first-year students.,,1.00 ,N,HBS,MWF 0800-0855,HH 307,"Goedde, Richard"
C,MGMT 251,B,,Management Not open to first-year students.,,1.00 ,N,HBS,MWF 0905-1000,HH 307,"Goedde, Richard"
O,MGMT 252,,,Legal Aspects of Bus Not open to first-year students.,,1.00 ,N,,T 0800-0925 Th 0800-0920,HH 307 HH 307,"Ophaug, John M."
C,MGMT 294,,,Academic Internship,,1.00 ,Y,,,,"Muir, Sian E."
O,MGMT 294,A,,Academic Internship,,1.00 ,Y,,,,"Goedde, Richard"
O,MGMT 294,B,,Academic Internship,,0.50 ,Y,,,,"Muir, Sian E."
O,MGMT 298,,,IS/Managing Creativity,,1.00 ,N,WRI,,,"Mader, James"
O,MGMT 298,A,,IS/Investment Screening,,1.00 ,N,WRI,,,"Goedde, Richard"
O,MGMT 380,,,Investments,,1.00 ,N,,T 0935-1100 Th 0930-1050,TOH 114 TOH 114,"Goedde, Richard"
O,MGMT 383,,,Mgmt Policy & Strat,,1.00 ,N,,MWF 1150-1245PM,HH 307,"Muir, Sian E."
C,MGMT 394,,,Academic Internship,,1.00 ,Y,,,,Staff
C,MGMT 394,A,,Academic Internship,,0.50 ,Y,,,,"Muir, Sian E."
O,MGMT 398,,,IR/,,1.00 ,N,,,,Staff
C,MUSIC 112,A,,Aural Skills II Students in 112A must also register for 114A.,,0.25 ,N,,MWF 0800-0855,CHM 224,"Bower, John E."
C,MUSIC 112,B,,Aural Skills II Students in 112B must also register for 114B.,,0.25 ,N,,MWF 0905-1000,CHM 224,"Ramirez, Catherine"
C,MUSIC 112,C,,Aural Skills II Students in 112C must also register for 114C.,,0.25 ,N,,MWF 1045-1140,CHM 224,"Amundson, Steven"
C,MUSIC 112,D,,Aural Skills II Students in 112D must also register for 114D.,,0.25 ,N,,MWF 0200-0255PM,CHM 224,"Bower, John E."
C,MUSIC 114,A,,Theory II Students in 114A must also register for 112A.,,0.75 ,N,,T 0800-0925 Th 0800-0920,CHM 224 CHM 224,"Bower, John E."
C,MUSIC 114,B,,Theory II Students in 114B must also register for 112B.,,0.75 ,N,,T 0935-1100 Th 0930-1050,CHM 224 CHM 224,"Ramirez, Catherine"
C,MUSIC 114,C,,Theory II Students in 114C must also register for 112C.,,0.75 ,N,,T 1145-0110PM Th 1245-0205PM,CHM 224 CHM 224,"Amundson, Steven"
C,MUSIC 114,D,,Theory II Students in 114D must also register for 112D.,,0.75 ,N,,T 0120-0245PM Th 0215-0335PM,CHM 224 CHM 224,"Bower, John E."
C,MUSIC 162,A,,Piano Class II,,0.25 ,N,,MW 1045-1140,CHM 222,"McWilliams, Kent M."
C,MUSIC 162,B,,Piano Class II,,0.25 ,N,,MW 1255-0150PM,CHM 222,"Paddleford, Nancy"
C,MUSIC 162,C,,Piano Class II,,0.25 ,N,,T 1005-1100 Th 0955-1050,CHM 222 CHM 222,"Berger, Linda"
O,MUSIC 162,D,,Piano Class II,,0.25 ,N,,T 1145-1240PM Th 1245-0140PM,CHM 222 CHM 222,"Paddleford, Nancy"
C,MUSIC 163,,,Intro Alexander Tech,,0.25 ,N,,MW 0200-0255PM,CHM 140,"Scholz-Carlson, Miriam"
O,MUSIC 164,A,,Voice Class,,0.25 ,N,,MW 0905-1000,CHM 233,"Johnson, Sigrid Smith, Robert C."
O,MUSIC 164,B,,Voice Class,,0.25 ,N,,MW 1045-1140,CHM 233,"Armstrong, Anton Johnson, Sigrid Smith, Robert C."
O,MUSIC 164,C,,Voice Class,,0.25 ,N,,MW 1255-0150PM,CHM 233,"Wilkerson, Karen Johnson, Sigrid"
C,MUSIC 166,,,Brass Methods,,0.25 ,N,,MWF 0905-1000,CHM 140,"Niemisto, Paul"
C,MUSIC 167,,,Percussion Methods,,0.25 ,N,,MWF 1255-0150PM,CHM 138,"Hagedorn, David"
C,MUSIC 212,A,,Improv and Aural Skills Students in Music 212A must also register for Music 214A.,,0.25 ,N,,MWF 0800-0855,CHM 232,"Castro, David R."
